,area_id,area_name,area_type,year,per_capita_gdp,per_capita_gdp_percent_change
4759,310M200US16820,Charlottesville Metro Area (VA),region.msa,2002,40137,2.4090000000000003
4760,310M200US16820,Charlottesville Metro Area (VA),region.msa,2003,41263,2.805
4761,310M200US16820,Charlottesville Metro Area (VA),region.msa,2004,43239,4.789
4762,310M200US16820,Charlottesville Metro Area (VA),region.msa,2005,44533,2.9930000000000003
4763,310M200US16820,Charlottesville Metro Area (VA),region.msa,2006,44925,0.88
4764,310M200US16820,Charlottesville Metro Area (VA),region.msa,2007,44633,-0.65
4765,310M200US16820,Charlottesville Metro Area (VA),region.msa,2008,44616,-0.038
4766,310M200US16820,Charlottesville Metro Area (VA),region.msa,2009,44098,-1.161
4767,310M200US16820,Charlottesville Metro Area (VA),region.msa,2010,45334,2.803
4768,310M200US16820,Charlottesville Metro Area (VA),region.msa,2011,46514,2.603
4769,310M200US16820,Charlottesville Metro Area (VA),region.msa,2012,47629,2.397
4770,310M200US16820,Charlottesville Metro Area (VA),region.msa,2013,47042,-1.232
4771,310M200US13980,Blacksburg Metro Area (VA),region.msa,2001,29793,0.0
4772,310M200US13980,Blacksburg Metro Area (VA),region.msa,2002,29358,-1.46
4773,310M200US13980,Blacksburg Metro Area (VA),region.msa,2003,30368,3.44
4774,310M200US13980,Blacksburg Metro Area (VA),region.msa,2004,30875,1.67
4775,310M200US13980,Blacksburg Metro Area (VA),region.msa,2005,32442,5.075
4776,310M200US13980,Blacksburg Metro Area (VA),region.msa,2006,33206,2.355
4777,310M200US13980,Blacksburg Metro Area (VA),region.msa,2007,33880,2.03
4778,310M200US13980,Blacksburg Metro Area (VA),region.msa,2008,31519,-6.968999999999999
4779,310M200US13980,Blacksburg Metro Area (VA),region.msa,2009,29809,-5.425
4780,310M200US13980,Blacksburg Metro Area (VA),region.msa,2010,30156,1.1640000000000001
4781,310M200US13980,Blacksburg Metro Area (VA),region.msa,2011,31031,2.9019999999999997
4782,310M200US13980,Blacksburg Metro Area (VA),region.msa,2012,32715,5.4270000000000005
4783,310M200US13980,Blacksburg Metro Area (VA),region.msa,2013,32362,-1.079
4784,310M200US49020,Winchester Metro Area (VA-WV),region.msa,2001,39615,0.0
4785,310M200US49020,Winchester Metro Area (VA-WV),region.msa,2002,38646,-2.4459999999999997
4786,310M200US49020,Winchester Metro Area (VA-WV),region.msa,2003,40182,3.975
4787,310M200US49020,Winchester Metro Area (VA-WV),region.msa,2004,40880,1.7369999999999999
4788,310M200US49020,Winchester Metro Area (VA-WV),region.msa,2005,42433,3.799
4789,310M200US49020,Winchester Metro Area (VA-WV),region.msa,2006,42440,0.016
4790,310M200US49020,Winchester Metro Area (VA-WV),region.msa,2007,40288,-5.071000000000001
4791,310M200US49020,Winchester Metro Area (VA-WV),region.msa,2008,37978,-5.734
4792,310M200US49020,Winchester Metro Area (VA-WV),region.msa,2009,37756,-0.585
4793,310M200US49020,Winchester Metro Area (VA-WV),region.msa,2010,39773,5.3420000000000005
4794,310M200US49020,Winchester Metro Area (VA-WV),region.msa,2011,39854,0.204
4795,310M200US49020,Winchester Metro Area (VA-WV),region.msa,2012,39927,0.183
4796,310M200US49020,Winchester Metro Area (VA-WV),region.msa,2013,39262,-1.666
4797,310M200US25500,Harrisonburg Metro Area (VA),region.msa,2001,53104,0.0
4798,310M200US25500,Harrisonburg Metro Area (VA),region.msa,2002,48309,-9.029
4799,310M200US25500,Harrisonburg Metro Area (VA),region.msa,2003,49044,1.521
4800,310M200US25500,Harrisonburg Metro Area (VA),region.msa,2004,48177,-1.768
4801,310M200US25500,Harrisonburg Metro Area (VA),region.msa,2005,49551,2.852
4802,310M200US25500,Harrisonburg Metro Area (VA),region.msa,2006,50583,2.083
4803,310M200US25500,Harrisonburg Metro Area (VA),region.msa,2007,51099,1.02
4804,310M200US25500,Harrisonburg Metro Area (VA),region.msa,2008,48607,-4.877
4805,310M200US25500,Harrisonburg Metro Area (VA),region.msa,2009,50438,3.767
4806,310M200US25500,Harrisonburg Metro Area (VA),region.msa,2010,53805,6.676
4807,310M200US25500,Harrisonburg Metro Area (VA),region.msa,2011,52517,-2.394
4808,310M200US25500,Harrisonburg Metro Area (VA),region.msa,2012,51936,-1.1059999999999999
4809,310M200US25500,Harrisonburg Metro Area (VA),region.msa,2013,51604,-0.639
4810,310M200US44420,Staunton Metro Area (VA),region.msa,2001,39109,0.0
4811,310M200US44420,Staunton Metro Area (VA),region.msa,2002,37174,-4.948
4812,310M200US44420,Staunton Metro Area (VA),region.msa,2003,37863,1.8530000000000002
4813,310M200US44420,Staunton Metro Area (VA),region.msa,2004,38582,1.899
4814,310M200US44420,Staunton Metro Area (VA),region.msa,2005,40108,3.955
4815,310M200US44420,Staunton Metro Area (VA),region.msa,2006,38983,-2.805
4816,310M200US44420,Staunton Metro Area (VA),region.msa,2007,36850,-5.472
4817,310M200US44420,Staunton Metro Area (VA),region.msa,2008,36493,-0.9690000000000001
4818,310M200US44420,Staunton Metro Area (VA),region.msa,2009,35581,-2.499
4819,310M200US44420,Staunton Metro Area (VA),region.msa,2010,37296,4.82
4820,310M200US44420,Staunton Metro Area (VA),region.msa,2011,36507,-2.116
4821,310M200US44420,Staunton Metro Area (VA),region.msa,2012,36870,0.9940000000000001
4822,310M200US44420,Staunton Metro Area (VA),region.msa,2013,36736,-0.363
4823,310M200US15540,Burlington Metro Area (VT),region.msa,2001,44364,0.0
4824,310M200US15540,Burlington Metro Area (VT),region.msa,2002,45167,1.81
4825,310M200US15540,Burlington Metro Area (VT),region.msa,2003,47627,5.446000000000001
4826,310M200US15540,Burlington Metro Area (VT),region.msa,2004,49124,3.1430000000000002
4827,310M200US15540,Burlington Metro Area (VT),region.msa,2005,49810,1.396
4828,310M200US15540,Burlington Metro Area (VT),region.msa,2006,50654,1.694
4829,310M200US15540,Burlington Metro Area (VT),region.msa,2007,49893,-1.5019999999999998
4830,310M200US15540,Burlington Metro Area (VT),region.msa,2008,50359,0.934
4831,310M200US15540,Burlington Metro Area (VT),region.msa,2009,49756,-1.197
4832,310M200US15540,Burlington Metro Area (VT),region.msa,2010,52625,5.766
4833,310M200US15540,Burlington Metro Area (VT),region.msa,2011,54005,2.622
4834,310M200US15540,Burlington Metro Area (VT),region.msa,2012,55052,1.939
4835,310M200US15540,Burlington Metro Area (VT),region.msa,2013,55953,1.6369999999999998
4836,310M200US42660,Seattle Metro Area (WA),region.msa,2001,64475,0.0
4837,310M200US42660,Seattle Metro Area (WA),region.msa,2002,64358,-0.18100000000000002
4838,310M200US42660,Seattle Metro Area (WA),region.msa,2003,64806,0.696
4839,310M200US42660,Seattle Metro Area (WA),region.msa,2004,65389,0.9
4840,310M200US42660,Seattle Metro Area (WA),region.msa,2005,68437,4.6610000000000005
4841,310M200US42660,Seattle Metro Area (WA),region.msa,2006,70113,2.449
4842,310M200US42660,Seattle Metro Area (WA),region.msa,2007,73966,5.495
4843,310M200US42660,Seattle Metro Area (WA),region.msa,2008,73739,-0.307
4844,310M200US42660,Seattle Metro Area (WA),region.msa,2009,70304,-4.658
4845,310M200US42660,Seattle Metro Area (WA),region.msa,2010,71404,1.565
4846,310M200US42660,Seattle Metro Area (WA),region.msa,2011,71860,0.639
4847,310M200US42660,Seattle Metro Area (WA),region.msa,2012,74108,3.128
4848,310M200US42660,Seattle Metro Area (WA),region.msa,2013,74701,0.8
4849,310M200US38900,Portland Metro Area (OR-WA),region.msa,2001,44323,0.0
4850,310M200US38900,Portland Metro Area (OR-WA),region.msa,2002,44042,-0.634
4851,310M200US38900,Portland Metro Area (OR-WA),region.msa,2003,45220,2.675
4852,310M200US38900,Portland Metro Area (OR-WA),region.msa,2004,49642,9.779
4853,310M200US38900,Portland Metro Area (OR-WA),region.msa,2005,50291,1.307
4854,310M200US38900,Portland Metro Area (OR-WA),region.msa,2006,54765,8.896
4855,310M200US38900,Portland Metro Area (OR-WA),region.msa,2007,56751,3.6260000000000003
4856,310M200US38900,Portland Metro Area (OR-WA),region.msa,2008,59679,5.159
4857,310M200US38900,Portland Metro Area (OR-WA),region.msa,2009,59393,-0.479
4858,310M200US38900,Portland Metro Area (OR-WA),region.msa,2010,63025,6.115
4859,310M200US38900,Portland Metro Area (OR-WA),region.msa,2011,65521,3.96
4860,310M200US38900,Portland Metro Area (OR-WA),region.msa,2012,67717,3.352
4861,310M200US38900,Portland Metro Area (OR-WA),region.msa,2013,68810,1.614
4862,310M200US44060,Spokane Metro Area (WA),region.msa,2001,35368,0.0
4863,310M200US44060,Spokane Metro Area (WA),region.msa,2002,35042,-0.922
4864,310M200US44060,Spokane Metro Area (WA),region.msa,2003,35632,1.6840000000000002
4865,310M200US44060,Spokane Metro Area (WA),region.msa,2004,36029,1.114
4866,310M200US44060,Spokane Metro Area (WA),region.msa,2005,37275,3.458
4867,310M200US44060,Spokane Metro Area (WA),region.msa,2006,38082,2.165
4868,310M200US44060,Spokane Metro Area (WA),region.msa,2007,38437,0.932
4869,310M200US44060,Spokane Metro Area (WA),region.msa,2008,38004,-1.127
4870,310M200US44060,Spokane Metro Area (WA),region.msa,2009,36594,-3.71
4871,310M200US44060,Spokane Metro Area (WA),region.msa,2010,36403,-0.522
4872,310M200US44060,Spokane Metro Area (WA),region.msa,2011,36621,0.599
4873,310M200US44060,Spokane Metro Area (WA),region.msa,2012,36991,1.01
4874,310M200US44060,Spokane Metro Area (WA),region.msa,2013,37394,1.089
4875,310M200US28420,Kennewick Metro Area (WA),region.msa,2001,38801,0.0
4876,310M200US28420,Kennewick Metro Area (WA),region.msa,2002,40315,3.9019999999999997
4877,310M200US28420,Kennewick Metro Area (WA),region.msa,2003,40579,0.655
4878,310M200US28420,Kennewick Metro Area (WA),region.msa,2004,39766,-2.003
4879,310M200US28420,Kennewick Metro Area (WA),region.msa,2005,40293,1.325
4880,310M200US28420,Kennewick Metro Area (WA),region.msa,2006,39189,-2.74
4881,310M200US28420,Kennewick Metro Area (WA),region.msa,2007,40330,2.912
4882,310M200US28420,Kennewick Metro Area (WA),region.msa,2008,40271,-0.146
4883,310M200US28420,Kennewick Metro Area (WA),region.msa,2009,41926,4.11
4884,310M200US28420,Kennewick Metro Area (WA),region.msa,2010,42696,1.837
4885,310M200US28420,Kennewick Metro Area (WA),region.msa,2011,40791,-4.462
4886,310M200US28420,Kennewick Metro Area (WA),region.msa,2012,37912,-7.058
4887,310M200US28420,Kennewick Metro Area (WA),region.msa,2013,38043,0.34600000000000003
4888,310M200US36500,Olympia Metro Area (WA),region.msa,2001,36236,0.0
4889,310M200US36500,Olympia Metro Area (WA),region.msa,2002,36153,-0.22899999999999998
4890,310M200US36500,Olympia Metro Area (WA),region.msa,2003,36457,0.841
4891,310M200US36500,Olympia Metro Area (WA),region.msa,2004,36683,0.62
4892,310M200US36500,Olympia Metro Area (WA),region.msa,2005,37634,2.592
4893,310M200US36500,Olympia Metro Area (WA),region.msa,2006,38236,1.6
4894,310M200US36500,Olympia Metro Area (WA),region.msa,2007,38936,1.831
4895,310M200US36500,Olympia Metro Area (WA),region.msa,2008,37998,-2.4090000000000003
4896,310M200US36500,Olympia Metro Area (WA),region.msa,2009,36426,-4.137
4897,310M200US36500,Olympia Metro Area (WA),region.msa,2010,35765,-1.815
4898,310M200US36500,Olympia Metro Area (WA),region.msa,2011,34702,-2.972
4899,310M200US36500,Olympia Metro Area (WA),region.msa,2012,34451,-0.723
4900,310M200US36500,Olympia Metro Area (WA),region.msa,2013,34856,1.176
4901,310M200US14740,Bremerton Metro Area (WA),region.msa,2001,34743,0.0
4902,310M200US14740,Bremerton Metro Area (WA),region.msa,2002,36654,5.5
4903,310M200US14740,Bremerton Metro Area (WA),region.msa,2003,36864,0.573
4904,310M200US14740,Bremerton Metro Area (WA),region.msa,2004,36449,-1.126
4905,310M200US14740,Bremerton Metro Area (WA),region.msa,2005,37343,2.4530000000000003
4906,310M200US14740,Bremerton Metro Area (WA),region.msa,2006,37834,1.315
4907,310M200US14740,Bremerton Metro Area (WA),region.msa,2007,37476,-0.946
4908,310M200US14740,Bremerton Metro Area (WA),region.msa,2008,36944,-1.42
4909,310M200US14740,Bremerton Metro Area (WA),region.msa,2009,36041,-2.444
4910,310M200US14740,Bremerton Metro Area (WA),region.msa,2010,35671,-1.0270000000000001
4911,310M200US14740,Bremerton Metro Area (WA),region.msa,2011,35239,-1.2109999999999999
4912,310M200US14740,Bremerton Metro Area (WA),region.msa,2012,34867,-1.056
4913,310M200US14740,Bremerton Metro Area (WA),region.msa,2013,34750,-0.336
4914,310M200US49420,Yakima Metro Area (WA),region.msa,2001,27589,0.0
4915,310M200US49420,Yakima Metro Area (WA),region.msa,2002,28656,3.867
4916,310M200US49420,Yakima Metro Area (WA),region.msa,2003,29393,2.572
4917,310M200US49420,Yakima Metro Area (WA),region.msa,2004,29452,0.201
4918,310M200US49420,Yakima Metro Area (WA),region.msa,2005,30791,4.546
4919,310M200US49420,Yakima Metro Area (WA),region.msa,2006,30933,0.461
4920,310M200US49420,Yakima Metro Area (WA),region.msa,2007,30723,-0.679
4921,310M200US49420,Yakima Metro Area (WA),region.msa,2008,31198,1.546
4922,310M200US49420,Yakima Metro Area (WA),region.msa,2009,30449,-2.401
4923,310M200US49420,Yakima Metro Area (WA),region.msa,2010,30024,-1.396
4924,310M200US49420,Yakima Metro Area (WA),region.msa,2011,29296,-2.425
4925,310M200US49420,Yakima Metro Area (WA),region.msa,2012,30028,2.499
4926,310M200US49420,Yakima Metro Area (WA),region.msa,2013,31411,4.606
4927,310M200US13380,Bellingham Metro Area (WA),region.msa,2001,35943,0.0
4928,310M200US13380,Bellingham Metro Area (WA),region.msa,2002,40125,11.635
4929,310M200US13380,Bellingham Metro Area (WA),region.msa,2003,41011,2.208
4930,310M200US13380,Bellingham Metro Area (WA),region.msa,2004,39515,-3.648
4931,310M200US13380,Bellingham Metro Area (WA),region.msa,2005,46666,18.097
4932,310M200US13380,Bellingham Metro Area (WA),region.msa,2006,41282,-11.537
4933,310M200US13380,Bellingham Metro Area (WA),region.msa,2007,42070,1.909
4934,310M200US13380,Bellingham Metro Area (WA),region.msa,2008,40953,-2.655
4935,310M200US13380,Bellingham Metro Area (WA),region.msa,2009,42238,3.138
4936,310M200US13380,Bellingham Metro Area (WA),region.msa,2010,43287,2.484
4937,310M200US13380,Bellingham Metro Area (WA),region.msa,2011,38620,-10.782
4938,310M200US13380,Bellingham Metro Area (WA),region.msa,2012,38913,0.759
4939,310M200US13380,Bellingham Metro Area (WA),region.msa,2013,42020,7.984
4940,310M200US34580,Mount Vernon Metro Area (WA),region.msa,2001,40684,0.0
4941,310M200US34580,Mount Vernon Metro Area (WA),region.msa,2002,50195,23.378
4942,310M200US34580,Mount Vernon Metro Area (WA),region.msa,2003,47035,-6.295
4943,310M200US34580,Mount Vernon Metro Area (WA),region.msa,2004,42395,-9.865
4944,310M200US34580,Mount Vernon Metro Area (WA),region.msa,2005,54878,29.445
4945,310M200US34580,Mount Vernon Metro Area (WA),region.msa,2006,44564,-18.794
4946,310M200US34580,Mount Vernon Metro Area (WA),region.msa,2007,43378,-2.661
4947,310M200US34580,Mount Vernon Metro Area (WA),region.msa,2008,41396,-4.569
4948,310M200US34580,Mount Vernon Metro Area (WA),region.msa,2009,42279,2.133
4949,310M200US34580,Mount Vernon Metro Area (WA),region.msa,2010,41974,-0.721
4950,310M200US34580,Mount Vernon Metro Area (WA),region.msa,2011,34989,-16.641
4951,310M200US34580,Mount Vernon Metro Area (WA),region.msa,2012,34057,-2.6639999999999997
4952,310M200US34580,Mount Vernon Metro Area (WA),region.msa,2013,37472,10.027000000000001
4953,310M200US48300,Wenatchee Metro Area (WA),region.msa,2001,29856,0.0
4954,310M200US48300,Wenatchee Metro Area (WA),region.msa,2002,31826,6.598
4955,310M200US48300,Wenatchee Metro Area (WA),region.msa,2003,33164,4.204
4956,310M200US48300,Wenatchee Metro Area (WA),region.msa,2004,33382,0.657
4957,310M200US48300,Wenatchee Metro Area (WA),region.msa,2005,33690,0.9229999999999999
4958,310M200US48300,Wenatchee Metro Area (WA),region.msa,2006,34191,1.4869999999999999
4959,310M200US48300,Wenatchee Metro Area (WA),region.msa,2007,33045,-3.352
4960,310M200US48300,Wenatchee Metro Area (WA),region.msa,2008,33863,2.475
4961,310M200US48300,Wenatchee Metro Area (WA),region.msa,2009,33254,-1.798
4962,310M200US48300,Wenatchee Metro Area (WA),region.msa,2010,31436,-5.4670000000000005
4963,310M200US48300,Wenatchee Metro Area (WA),region.msa,2011,30899,-1.7080000000000002
4964,310M200US48300,Wenatchee Metro Area (WA),region.msa,2012,31650,2.43
4965,310M200US48300,Wenatchee Metro Area (WA),region.msa,2013,33490,5.814
4966,310M200US31020,Longview Metro Area (WA),region.msa,2001,31603,0.0
4967,310M200US31020,Longview Metro Area (WA),region.msa,2002,30442,-3.674
4968,310M200US31020,Longview Metro Area (WA),region.msa,2003,31779,4.3919999999999995
4969,310M200US31020,Longview Metro Area (WA),region.msa,2004,31628,-0.475
4970,310M200US31020,Longview Metro Area (WA),region.msa,2005,32443,2.577
4971,310M200US31020,Longview Metro Area (WA),region.msa,2006,32330,-0.348
4972,310M200US31020,Longview Metro Area (WA),region.msa,2007,32612,0.872
4973,310M200US31020,Longview Metro Area (WA),region.msa,2008,31461,-3.529
4974,310M200US31020,Longview Metro Area (WA),region.msa,2009,30041,-4.513999999999999
4975,310M200US31020,Longview Metro Area (WA),region.msa,2010,30607,1.8840000000000001
4976,310M200US31020,Longview Metro Area (WA),region.msa,2011,30167,-1.4380000000000002
4977,310M200US31020,Longview Metro Area (WA),region.msa,2012,31375,4.004
4978,310M200US31020,Longview Metro Area (WA),region.msa,2013,32196,2.617
4979,310M200US47460,Walla Walla Metro Area (WA),region.msa,2001,33068,0.0
4980,310M200US47460,Walla Walla Metro Area (WA),region.msa,2002,32639,-1.297
4981,310M200US47460,Walla Walla Metro Area (WA),region.msa,2003,33991,4.1419999999999995
4982,310M200US47460,Walla Walla Metro Area (WA),region.msa,2004,32925,-3.136
4983,310M200US47460,Walla Walla Metro Area (WA),region.msa,2005,33538,1.8619999999999999
4984,310M200US47460,Walla Walla Metro Area (WA),region.msa,2006,35575,6.074
4985,310M200US47460,Walla Walla Metro Area (WA),region.msa,2007,36389,2.2880000000000003
4986,310M200US47460,Walla Walla Metro Area (WA),region.msa,2008,38162,4.872
4987,310M200US47460,Walla Walla Metro Area (WA),region.msa,2009,37792,-0.97
4988,310M200US47460,Walla Walla Metro Area (WA),region.msa,2010,37606,-0.49200000000000005
4989,310M200US47460,Walla Walla Metro Area (WA),region.msa,2011,36400,-3.207
4990,310M200US47460,Walla Walla Metro Area (WA),region.msa,2012,35789,-1.679
4991,310M200US47460,Walla Walla Metro Area (WA),region.msa,2013,36227,1.224
4992,310M200US30300,Lewiston Metro Area (ID-WA),region.msa,2001,32170,0.0
4993,310M200US30300,Lewiston Metro Area (ID-WA),region.msa,2002,32201,0.096
4994,310M200US30300,Lewiston Metro Area (ID-WA),region.msa,2003,32968,2.3819999999999997
4995,310M200US30300,Lewiston Metro Area (ID-WA),region.msa,2004,32839,-0.391
4996,310M200US30300,Lewiston Metro Area (ID-WA),region.msa,2005,32929,0.27399999999999997
4997,310M200US30300,Lewiston Metro Area (ID-WA),region.msa,2006,33014,0.258
4998,310M200US30300,Lewiston Metro Area (ID-WA),region.msa,2007,33158,0.436
4999,310M200US30300,Lewiston Metro Area (ID-WA),region.msa,2008,32677,-1.4509999999999998
5000,310M200US30300,Lewiston Metro Area (ID-WA),region.msa,2009,31713,-2.95
5001,310M200US30300,Lewiston Metro Area (ID-WA),region.msa,2010,31855,0.44799999999999995
5002,310M200US30300,Lewiston Metro Area (ID-WA),region.msa,2011,30999,-2.687
5003,310M200US30300,Lewiston Metro Area (ID-WA),region.msa,2012,30662,-1.087
5004,310M200US30300,Lewiston Metro Area (ID-WA),region.msa,2013,30850,0.613
5005,310M200US16980,Chicago Metro Area (IL-IN-WI),region.msa,2001,55489,0.0
5006,310M200US16980,Chicago Metro Area (IL-IN-WI),region.msa,2002,55227,-0.47200000000000003
5007,310M200US16980,Chicago Metro Area (IL-IN-WI),region.msa,2003,55683,0.826
5008,310M200US16980,Chicago Metro Area (IL-IN-WI),region.msa,2004,56729,1.8780000000000001
5009,310M200US16980,Chicago Metro Area (IL-IN-WI),region.msa,2005,57663,1.646
5010,310M200US16980,Chicago Metro Area (IL-IN-WI),region.msa,2006,58946,2.225
5011,310M200US16980,Chicago Metro Area (IL-IN-WI),region.msa,2007,59334,0.6579999999999999
5012,310M200US16980,Chicago Metro Area (IL-IN-WI),region.msa,2008,57295,-3.4360000000000004
5013,310M200US16980,Chicago Metro Area (IL-IN-WI),region.msa,2009,55029,-3.955
5014,310M200US16980,Chicago Metro Area (IL-IN-WI),region.msa,2010,55727,1.268
5015,310M200US16980,Chicago Metro Area (IL-IN-WI),region.msa,2011,56165,0.7859999999999999
5016,310M200US16980,Chicago Metro Area (IL-IN-WI),region.msa,2012,57116,1.693
5017,310M200US16980,Chicago Metro Area (IL-IN-WI),region.msa,2013,57752,1.114
5018,310M200US33460,Minneapolis Metro Area (MN-WI),region.msa,2001,57958,0.0
5019,310M200US33460,Minneapolis Metro Area (MN-WI),region.msa,2002,58432,0.818
5020,310M200US33460,Minneapolis Metro Area (MN-WI),region.msa,2003,60120,2.889
5021,310M200US33460,Minneapolis Metro Area (MN-WI),region.msa,2004,61455,2.221
5022,310M200US33460,Minneapolis Metro Area (MN-WI),region.msa,2005,62585,1.839
5023,310M200US33460,Minneapolis Metro Area (MN-WI),region.msa,2006,61563,-1.633
5024,310M200US33460,Minneapolis Metro Area (MN-WI),region.msa,2007,61379,-0.299
5025,310M200US33460,Minneapolis Metro Area (MN-WI),region.msa,2008,60709,-1.092
5026,310M200US33460,Minneapolis Metro Area (MN-WI),region.msa,2009,57855,-4.7010000000000005
5027,310M200US33460,Minneapolis Metro Area (MN-WI),region.msa,2010,59168,2.269
5028,310M200US33460,Minneapolis Metro Area (MN-WI),region.msa,2011,60523,2.29
5029,310M200US33460,Minneapolis Metro Area (MN-WI),region.msa,2012,60878,0.5870000000000001
5030,310M200US33460,Minneapolis Metro Area (MN-WI),region.msa,2013,61711,1.368
5031,310M200US33340,Milwaukee Metro Area (WI),region.msa,2001,52014,0.0
5032,310M200US33340,Milwaukee Metro Area (WI),region.msa,2002,52133,0.22899999999999998
5033,310M200US33340,Milwaukee Metro Area (WI),region.msa,2003,53353,2.34
5034,310M200US33340,Milwaukee Metro Area (WI),region.msa,2004,54429,2.017
5035,310M200US33340,Milwaukee Metro Area (WI),region.msa,2005,55993,2.873
5036,310M200US33340,Milwaukee Metro Area (WI),region.msa,2006,57419,2.5469999999999997
5037,310M200US33340,Milwaukee Metro Area (WI),region.msa,2007,57341,-0.136
5038,310M200US33340,Milwaukee Metro Area (WI),region.msa,2008,56997,-0.6
5039,310M200US33340,Milwaukee Metro Area (WI),region.msa,2009,55114,-3.304
5040,310M200US33340,Milwaukee Metro Area (WI),region.msa,2010,55767,1.185
5041,310M200US33340,Milwaukee Metro Area (WI),region.msa,2011,56663,1.607
5042,310M200US33340,Milwaukee Metro Area (WI),region.msa,2012,56524,-0.245
5043,310M200US33340,Milwaukee Metro Area (WI),region.msa,2013,56734,0.37200000000000005
5044,310M200US31540,Madison Metro Area (WI),region.msa,2001,54394,0.0
5045,310M200US31540,Madison Metro Area (WI),region.msa,2002,55835,2.6489999999999996
5046,310M200US31540,Madison Metro Area (WI),region.msa,2003,56854,1.825
5047,310M200US31540,Madison Metro Area (WI),region.msa,2004,58804,3.43
5048,310M200US31540,Madison Metro Area (WI),region.msa,2005,60490,2.867
5049,310M200US31540,Madison Metro Area (WI),region.msa,2006,60742,0.41700000000000004
5050,310M200US31540,Madison Metro Area (WI),region.msa,2007,61626,1.455
5051,310M200US31540,Madison Metro Area (WI),region.msa,2008,59970,-2.687
5052,310M200US31540,Madison Metro Area (WI),region.msa,2009,59680,-0.484
5053,310M200US31540,Madison Metro Area (WI),region.msa,2010,61419,2.9139999999999997
5054,310M200US31540,Madison Metro Area (WI),region.msa,2011,62251,1.355
5055,310M200US31540,Madison Metro Area (WI),region.msa,2012,62649,0.639
5056,310M200US31540,Madison Metro Area (WI),region.msa,2013,64048,2.233
5057,310M200US24580,Green Bay Metro Area (WI),region.msa,2001,49911,0.0
5058,310M200US24580,Green Bay Metro Area (WI),region.msa,2002,49920,0.018000000000000002
5059,310M200US24580,Green Bay Metro Area (WI),region.msa,2003,51070,2.3040000000000003
5060,310M200US24580,Green Bay Metro Area (WI),region.msa,2004,51862,1.551
5061,310M200US24580,Green Bay Metro Area (WI),region.msa,2005,51884,0.042
5062,310M200US24580,Green Bay Metro Area (WI),region.msa,2006,51677,-0.39899999999999997
5063,310M200US24580,Green Bay Metro Area (WI),region.msa,2007,51250,-0.826
5064,310M200US24580,Green Bay Metro Area (WI),region.msa,2008,49268,-3.867
5065,310M200US24580,Green Bay Metro Area (WI),region.msa,2009,48217,-2.133
5066,310M200US24580,Green Bay Metro Area (WI),region.msa,2010,49462,2.582
5067,310M200US24580,Green Bay Metro Area (WI),region.msa,2011,50016,1.12
5068,310M200US24580,Green Bay Metro Area (WI),region.msa,2012,50335,0.638
5069,310M200US24580,Green Bay Metro Area (WI),region.msa,2013,51187,1.693
5070,310M200US20260,Duluth Metro Area (MN-WI),region.msa,2001,34380,0.0
5071,310M200US20260,Duluth Metro Area (MN-WI),region.msa,2002,36204,5.305
5072,310M200US20260,Duluth Metro Area (MN-WI),region.msa,2003,36706,1.3869999999999998
5073,310M200US20260,Duluth Metro Area (MN-WI),region.msa,2004,37800,2.98
5074,310M200US20260,Duluth Metro Area (MN-WI),region.msa,2005,37744,-0.14800000000000002
5075,310M200US20260,Duluth Metro Area (MN-WI),region.msa,2006,37151,-1.571
5076,310M200US20260,Duluth Metro Area (MN-WI),region.msa,2007,36854,-0.799
5077,310M200US20260,Duluth Metro Area (MN-WI),region.msa,2008,36542,-0.847
5078,310M200US20260,Duluth Metro Area (MN-WI),region.msa,2009,34084,-6.727
5079,310M200US20260,Duluth Metro Area (MN-WI),region.msa,2010,36927,8.341000000000001
5080,310M200US20260,Duluth Metro Area (MN-WI),region.msa,2011,38802,5.078
5081,310M200US20260,Duluth Metro Area (MN-WI),region.msa,2012,37842,-2.474
5082,310M200US20260,Duluth Metro Area (MN-WI),region.msa,2013,39046,3.182
5083,310M200US11540,Appleton Metro Area (WI),region.msa,2001,44939,0.0
5084,310M200US11540,Appleton Metro Area (WI),region.msa,2002,43847,-2.43
5085,310M200US11540,Appleton Metro Area (WI),region.msa,2003,45496,3.761
5086,310M200US11540,Appleton Metro Area (WI),region.msa,2004,46915,3.1189999999999998
5087,310M200US11540,Appleton Metro Area (WI),region.msa,2005,47208,0.625
5088,310M200US11540,Appleton Metro Area (WI),region.msa,2006,46811,-0.841
5089,310M200US11540,Appleton Metro Area (WI),region.msa,2007,47218,0.8690000000000001
5090,310M200US11540,Appleton Metro Area (WI),region.msa,2008,45205,-4.263
5091,310M200US11540,Appleton Metro Area (WI),region.msa,2009,44674,-1.175
5092,310M200US11540,Appleton Metro Area (WI),region.msa,2010,44454,-0.49200000000000005
5093,310M200US11540,Appleton Metro Area (WI),region.msa,2011,44814,0.81
5094,310M200US11540,Appleton Metro Area (WI),region.msa,2012,44944,0.29
5095,310M200US11540,Appleton Metro Area (WI),region.msa,2013,45196,0.561
5096,310M200US39540,Racine Metro Area (WI),region.msa,2001,37800,0.0
5097,310M200US39540,Racine Metro Area (WI),region.msa,2002,38017,0.574
5098,310M200US39540,Racine Metro Area (WI),region.msa,2003,38479,1.215
5099,310M200US39540,Racine Metro Area (WI),region.msa,2004,39272,2.061
