,area_id,area_type,year,Aggravated assault,All Crimes,Burglary,Larceny,Motor vehicle theft,Murder and nonnegligent manslaughter,Property crime,Rape (revised definition),Robbery,Violent crime,City,State
27226,1600000US2715148,region.place,2014,0.0,30.0,2.0,11.0,2.0,0,15.0,0.0,0.0,0.0,Deephaven,MN
27234,1600000US2741570,region.place,2013,0.0,52.0,7.0,15.0,2.0,0,24.0,1.0,1.0,2.0,Melrose,MN
27252,1600000US2704114,region.place,2013,0.0,38.0,1.0,18.0,0.0,0,19.0,0.0,0.0,0.0,Bayport,MN
27262,1600000US2719142,region.place,2014,0.0,110.0,7.0,46.0,2.0,0,55.0,0.0,0.0,0.0,Ely,MN
27315,1600000US2772328,region.place,2014,0.0,96.0,16.0,26.0,6.0,0,48.0,0.0,0.0,0.0,Zumbrota,MN
27323,1600000US2701684,region.place,2013,0.0,48.0,1.0,23.0,0.0,0,24.0,0.0,0.0,0.0,Annandale,MN
27324,1600000US2701684,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Annandale,MN
27358,1600000US2742110,region.place,2013,0.0,106.0,0.0,51.0,1.0,0,52.0,1.0,0.0,1.0,Milaca,MN
27403,1600000US2755546,region.place,2013,0.0,124.0,5.0,52.0,5.0,0,62.0,0.0,0.0,0.0,Roseau,MN
27404,1600000US2755546,region.place,2014,0.0,120.0,3.0,54.0,2.0,0,59.0,1.0,0.0,1.0,Roseau,MN
27430,1600000US2724074,region.place,2014,0.0,24.0,4.0,7.0,0.0,0,11.0,1.0,0.0,1.0,Glenwood,MN
27444,1600000US2749012,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Osseo,MN
27445,1600000US2749012,region.place,2014,0.0,20.0,0.0,7.0,3.0,0,10.0,0.0,0.0,0.0,Osseo,MN
27470,1600000US2769106,region.place,2013,0.0,48.0,7.0,17.0,0.0,0,24.0,0.0,0.0,0.0,Wells,MN
27471,1600000US2769106,region.place,2014,0.0,28.0,2.0,11.0,1.0,0,14.0,0.0,0.0,0.0,Wells,MN
27479,1600000US2731706,region.place,2013,0.0,34.0,4.0,12.0,1.0,0,17.0,0.0,0.0,0.0,Janesville,MN
27488,1600000US2771086,region.place,2013,0.0,52.0,10.0,14.0,0.0,0,24.0,2.0,0.0,2.0,Winsted,MN
27515,1600000US2744566,region.place,2014,0.0,30.0,1.0,13.0,1.0,0,15.0,0.0,0.0,0.0,Mountain Lake,MN
27534,1600000US2765308,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Tracy,MN
27535,1600000US2765308,region.place,2014,0.0,32.0,3.0,12.0,1.0,0,16.0,0.0,0.0,0.0,Tracy,MN
27541,1600000US2730302,region.place,2013,0.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,Hoyt Lakes,MN
27547,1600000US2748706,region.place,2013,0.0,4.0,0.0,2.0,0.0,0,2.0,0.0,0.0,0.0,Ortonville,MN
27548,1600000US2748706,region.place,2014,0.0,26.0,0.0,12.0,1.0,0,13.0,0.0,0.0,0.0,Ortonville,MN
27554,1600000US2761816,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Springfield,MN
27555,1600000US2761816,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Springfield,MN
27564,1600000US2706580,region.place,2013,0.0,4.0,0.0,1.0,1.0,0,2.0,0.0,0.0,0.0,Blooming Prairie,MN
27565,1600000US2706580,region.place,2014,0.0,16.0,3.0,4.0,1.0,0,8.0,0.0,0.0,0.0,Blooming Prairie,MN
27573,1600000US2768224,region.place,2013,0.0,114.0,2.0,54.0,1.0,0,57.0,0.0,0.0,0.0,Warroad,MN
27574,1600000US2768224,region.place,2014,0.0,86.0,3.0,37.0,3.0,0,43.0,0.0,0.0,0.0,Warroad,MN
27581,1600000US2740310,region.place,2013,0.0,38.0,4.0,14.0,1.0,0,19.0,0.0,0.0,0.0,Mapleton,MN
27583,1600000US2709604,region.place,2013,0.0,34.0,4.0,13.0,0.0,0,17.0,0.0,0.0,0.0,Canby,MN
27592,1600000US2723714,region.place,2013,0.0,4.0,1.0,1.0,0.0,0,2.0,0.0,0.0,0.0,Gilbert,MN
27622,1600000US2734316,region.place,2014,0.0,28.0,5.0,9.0,0.0,0,14.0,0.0,0.0,0.0,Lakefield,MN
27629,1600000US2736800,region.place,2013,0.0,4.0,1.0,1.0,0.0,0,2.0,0.0,0.0,0.0,Lewiston,MN
27630,1600000US2736800,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Lewiston,MN
27652,1600000US2769844,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Wheaton,MN
27690,1600000US2703070,region.place,2014,0.0,38.0,4.0,13.0,1.0,0,18.0,1.0,0.0,1.0,Avon,MN
27694,1600000US2761852,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Spring Grove,MN
27695,1600000US2761852,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Spring Grove,MN
27697,1600000US2739320,region.place,2014,0.0,16.0,0.0,8.0,0.0,0,8.0,0.0,0.0,0.0,Madison Lake,MN
27724,1600000US2726576,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Hallock,MN
27725,1600000US2726576,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Hallock,MN
27733,1600000US2733164,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Kimball,MN
27734,1600000US2733164,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Kimball,MN
27742,1600000US2760376,region.place,2013,0.0,24.0,3.0,9.0,0.0,0,12.0,0.0,0.0,0.0,Silver Lake,MN
27750,1600000US2704762,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Belgrade,MN
27751,1600000US2704762,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Belgrade,MN
27760,1600000US2706256,region.place,2014,0.0,26.0,4.0,9.0,0.0,0,13.0,0.0,0.0,0.0,Blackduck,MN
27768,1600000US2708254,region.place,2013,0.0,14.0,2.0,3.0,2.0,0,7.0,0.0,0.0,0.0,Brownton,MN
27769,1600000US2708254,region.place,2014,0.0,8.0,2.0,0.0,2.0,0,4.0,0.0,0.0,0.0,Brownton,MN
27794,1600000US2718998,region.place,2014,0.0,10.0,1.0,4.0,0.0,0,5.0,0.0,0.0,0.0,Elmore,MN
27808,1600000US2721338,region.place,2014,0.0,48.0,2.0,20.0,2.0,0,24.0,0.0,0.0,0.0,Floodwood,MN
27817,1600000US2729510,region.place,2013,0.0,32.0,4.0,12.0,0.0,0,16.0,0.0,0.0,0.0,Hokah,MN
27818,1600000US2729510,region.place,2014,0.0,16.0,2.0,6.0,0.0,0,8.0,0.0,0.0,0.0,Hokah,MN
27819,1600000US2717900,region.place,2013,0.0,4.0,2.0,0.0,0.0,0,2.0,0.0,0.0,0.0,Echo,MN
27820,1600000US2717900,region.place,2014,0.0,4.0,0.0,2.0,0.0,0,2.0,0.0,0.0,0.0,Echo,MN
28526,1600000US2919270,region.place,2014,0.0,726.0,10.0,343.0,5.0,0,358.0,0.0,5.0,5.0,Des Peres,MO
28667,1600000US2967700,region.place,2013,0.0,146.0,6.0,59.0,5.0,0,70.0,1.0,2.0,3.0,Shrewsbury,MO
28739,1600000US2903592,region.place,2013,0.0,184.0,23.0,67.0,2.0,0,92.0,0.0,0.0,0.0,Battlefield,MO
28740,1600000US2903592,region.place,2014,0.0,190.0,24.0,67.0,3.0,0,94.0,1.0,0.0,1.0,Battlefield,MO
28867,1600000US2931960,region.place,2014,0.0,138.0,9.0,57.0,3.0,0,69.0,0.0,0.0,0.0,Higginsville,MO
29084,1600000US2956036,region.place,2014,0.0,176.0,5.0,82.0,1.0,0,88.0,0.0,0.0,0.0,Palmyra,MO
29110,1600000US2926110,region.place,2014,0.0,132.0,6.0,56.0,3.0,0,65.0,0.0,1.0,1.0,Frontenac,MO
29194,1600000US2973420,region.place,2013,0.0,42.0,6.0,14.0,1.0,0,21.0,0.0,0.0,0.0,Tipton,MO
29251,1600000US2952076,region.place,2013,0.0,84.0,6.0,34.0,2.0,0,42.0,0.0,0.0,0.0,New Madrid,MO
29260,1600000US2909424,region.place,2013,0.0,108.0,15.0,32.0,4.0,0,51.0,2.0,1.0,3.0,Buckner,MO
29261,1600000US2909424,region.place,2014,0.0,114.0,11.0,39.0,3.0,0,53.0,3.0,1.0,4.0,Buckner,MO
29349,1600000US2910240,region.place,2014,0.0,44.0,3.0,17.0,2.0,0,22.0,0.0,0.0,0.0,Byrnes Mill,MO
29390,1600000US2954920,region.place,2014,0.0,42.0,1.0,18.0,2.0,0,21.0,0.0,0.0,0.0,Oronogo,MO
29405,1600000US2955640,region.place,2013,0.0,36.0,2.0,14.0,1.0,0,17.0,1.0,0.0,1.0,Owensville,MO
29423,1600000US2972826,region.place,2013,0.0,32.0,2.0,13.0,1.0,0,16.0,0.0,0.0,0.0,Thayer,MO
29502,1600000US2949394,region.place,2014,0.0,48.0,8.0,14.0,2.0,0,24.0,0.0,0.0,0.0,Monroe City,MO
29593,1600000US2933238,region.place,2013,0.0,284.0,21.0,116.0,5.0,0,142.0,0.0,0.0,0.0,Houston,MO
29662,1600000US2904960,region.place,2013,0.0,40.0,2.0,18.0,0.0,0,20.0,0.0,0.0,0.0,Bernie,MO
29685,1600000US2939980,region.place,2013,0.0,74.0,9.0,26.0,2.0,0,37.0,0.0,0.0,0.0,Lake Lotawana,MO
29686,1600000US2939980,region.place,2014,0.0,108.0,12.0,37.0,4.0,0,53.0,1.0,0.0,1.0,Lake Lotawana,MO
29738,1600000US2937790,region.place,2013,0.0,16.0,2.0,5.0,1.0,0,8.0,0.0,0.0,0.0,Kahoka,MO
29739,1600000US2937790,region.place,2014,0.0,10.0,0.0,4.0,0.0,0,4.0,1.0,0.0,1.0,Kahoka,MO
29747,1600000US2925192,region.place,2013,0.0,144.0,12.0,54.0,4.0,0,70.0,0.0,2.0,2.0,Forsyth,MO
29752,1600000US2947520,region.place,2013,0.0,8.0,3.0,0.0,1.0,0,4.0,0.0,0.0,0.0,Merriam Woods,MO
29761,1600000US2947270,region.place,2013,0.0,34.0,2.0,12.0,3.0,0,17.0,0.0,0.0,0.0,Memphis,MO
29769,1600000US2975166,region.place,2013,0.0,60.0,7.0,20.0,3.0,0,30.0,0.0,0.0,0.0,Unionville,MO
29770,1600000US2975166,region.place,2014,0.0,58.0,9.0,20.0,0.0,0,29.0,0.0,0.0,0.0,Unionville,MO
29828,1600000US2966638,region.place,2014,0.0,2.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,Senath,MO
29880,1600000US2977182,region.place,2013,0.0,40.0,2.0,17.0,0.0,0,19.0,1.0,0.0,1.0,Warson Woods,MO
29934,1600000US2923338,region.place,2014,0.0,50.0,9.0,16.0,0.0,0,25.0,0.0,0.0,0.0,Fair Grove,MO
29942,1600000US2900262,region.place,2013,0.0,44.0,5.0,16.0,0.0,1,21.0,0.0,0.0,1.0,Advance,MO
29943,1600000US2900262,region.place,2014,0.0,32.0,5.0,8.0,3.0,0,16.0,0.0,0.0,0.0,Advance,MO
29977,1600000US2935468,region.place,2014,0.0,38.0,5.0,13.0,1.0,0,19.0,0.0,0.0,0.0,Ironton,MO
29985,1600000US2928036,region.place,2013,0.0,50.0,3.0,17.0,2.0,0,22.0,1.0,2.0,3.0,Gower,MO
29986,1600000US2928036,region.place,2014,0.0,36.0,3.0,15.0,0.0,0,18.0,0.0,0.0,0.0,Gower,MO
29992,1600000US2967178,region.place,2013,0.0,54.0,9.0,16.0,2.0,0,27.0,0.0,0.0,0.0,Shelbina,MO
29993,1600000US2967178,region.place,2014,0.0,28.0,4.0,10.0,0.0,0,14.0,0.0,0.0,0.0,Shelbina,MO
30026,1600000US2972340,region.place,2013,0.0,38.0,5.0,13.0,1.0,0,19.0,0.0,0.0,0.0,Tarkio,MO
30099,1600000US2926866,region.place,2013,0.0,50.0,5.0,19.0,1.0,0,25.0,0.0,0.0,0.0,Gerald,MO
30100,1600000US2926866,region.place,2014,0.0,26.0,5.0,6.0,2.0,0,13.0,0.0,0.0,0.0,Gerald,MO
30126,1600000US2940340,region.place,2013,0.0,6.0,0.0,3.0,0.0,0,3.0,0.0,0.0,0.0,Lake Winnebago,MO
30152,1600000US2962696,region.place,2013,0.0,18.0,1.0,7.0,1.0,0,9.0,0.0,0.0,0.0,Rock Port,MO
30162,1600000US2910612,region.place,2014,0.0,40.0,17.0,3.0,0.0,0,20.0,0.0,0.0,0.0,Calverton Park,MO
30170,1600000US2927208,region.place,2013,0.0,10.0,1.0,4.0,0.0,0,5.0,0.0,0.0,0.0,Glasgow,MO
30171,1600000US2927208,region.place,2014,0.0,4.0,0.0,2.0,0.0,0,2.0,0.0,0.0,0.0,Glasgow,MO
30179,1600000US2946424,region.place,2013,0.0,12.0,0.0,6.0,0.0,0,6.0,0.0,0.0,0.0,Marthasville,MO
30180,1600000US2946424,region.place,2014,0.0,10.0,1.0,4.0,0.0,0,5.0,0.0,0.0,0.0,Marthasville,MO
30235,1600000US2940520,region.place,2013,0.0,6.0,0.0,3.0,0.0,0,3.0,0.0,0.0,0.0,La Monte,MO
30236,1600000US2940520,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,La Monte,MO
30243,1600000US2957494,region.place,2013,0.0,66.0,8.0,20.0,5.0,0,33.0,0.0,0.0,0.0,Pierce City,MO
30244,1600000US2957494,region.place,2014,0.0,58.0,7.0,19.0,3.0,0,29.0,0.0,0.0,0.0,Pierce City,MO
30252,1600000US2901702,region.place,2013,0.0,6.0,2.0,1.0,0.0,0,3.0,0.0,0.0,0.0,Archie,MO
30266,1600000US2961112,region.place,2013,0.0,36.0,7.0,10.0,0.0,0,17.0,0.0,1.0,1.0,Reeds Spring,MO
30267,1600000US2961112,region.place,2014,0.0,42.0,7.0,14.0,0.0,0,21.0,0.0,0.0,0.0,Reeds Spring,MO
30275,1600000US2901522,region.place,2013,0.0,26.0,3.0,9.0,1.0,0,13.0,0.0,0.0,0.0,Appleton City,MO
30290,1600000US2921322,region.place,2013,0.0,10.0,2.0,3.0,0.0,0,5.0,0.0,0.0,0.0,Edina,MO
30291,1600000US2921322,region.place,2014,0.0,28.0,4.0,8.0,2.0,0,14.0,0.0,0.0,0.0,Edina,MO
30341,1600000US2954758,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Oran,MO
30350,1600000US2932068,region.place,2014,0.0,8.0,1.0,1.0,2.0,0,4.0,0.0,0.0,0.0,Highlandville,MO
30376,1600000US2950312,region.place,2013,0.0,38.0,6.0,12.0,1.0,0,19.0,0.0,0.0,0.0,Mound City,MO
30420,1600000US2943760,region.place,2013,0.0,32.0,5.0,10.0,1.0,0,16.0,0.0,0.0,0.0,Lone Jack,MO
30421,1600000US2943760,region.place,2014,0.0,16.0,2.0,6.0,0.0,0,8.0,0.0,0.0,0.0,Lone Jack,MO
30427,1600000US2916192,region.place,2013,0.0,18.0,0.0,7.0,2.0,0,9.0,0.0,0.0,0.0,Conway,MO
30446,1600000US2966530,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Seligman,MO
30447,1600000US2966530,region.place,2014,0.0,22.0,2.0,8.0,1.0,0,11.0,0.0,0.0,0.0,Seligman,MO
30483,1600000US2975814,region.place,2014,0.0,44.0,15.0,7.0,0.0,0,22.0,0.0,0.0,0.0,Velda Village Hills,MO
30492,1600000US2933706,region.place,2014,0.0,30.0,3.0,12.0,0.0,0,15.0,0.0,0.0,0.0,Humansville,MO
30500,1600000US2940322,region.place,2013,0.0,22.0,1.0,9.0,1.0,0,11.0,0.0,0.0,0.0,Lake Waukomis,MO
30534,1600000US2938774,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,King City,MO
30543,1600000US2975580,region.place,2013,0.0,24.0,2.0,9.0,1.0,0,12.0,0.0,0.0,0.0,Van Buren,MO
30569,1600000US2962570,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Rockaway Beach,MO
30586,1600000US2905626,region.place,2014,0.0,80.0,3.0,33.0,3.0,0,39.0,1.0,0.0,1.0,Billings,MO
30622,1600000US2954848,region.place,2013,0.0,2.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,Oregon,MO
30623,1600000US2954848,region.place,2014,0.0,6.0,1.0,1.0,1.0,0,3.0,0.0,0.0,0.0,Oregon,MO
30631,1600000US2930754,region.place,2013,0.0,8.0,0.0,3.0,1.0,0,4.0,0.0,0.0,0.0,Hartville,MO
30632,1600000US2930754,region.place,2014,0.0,12.0,0.0,5.0,0.0,0,5.0,0.0,1.0,1.0,Hartville,MO
30649,1600000US2951770,region.place,2013,0.0,36.0,0.0,17.0,1.0,0,18.0,0.0,0.0,0.0,New Florence,MO
30650,1600000US2951770,region.place,2014,0.0,32.0,3.0,9.0,3.0,0,15.0,1.0,0.0,1.0,New Florence,MO
30658,1600000US2957818,region.place,2014,0.0,6.0,3.0,0.0,0.0,0,3.0,0.0,0.0,0.0,Pineville,MO
30667,1600000US2925012,region.place,2014,0.0,14.0,4.0,3.0,0.0,0,7.0,0.0,0.0,0.0,Fordland,MO
30674,1600000US2957602,region.place,2014,0.0,12.0,1.0,5.0,0.0,0,6.0,0.0,0.0,0.0,Pilot Grove,MO
30680,1600000US2908038,region.place,2013,0.0,20.0,2.0,8.0,0.0,0,10.0,0.0,0.0,0.0,Braymer,MO
30689,1600000US2919432,region.place,2014,0.0,24.0,3.0,6.0,1.0,0,10.0,2.0,0.0,2.0,Diamond,MO
30698,1600000US2949898,region.place,2014,0.0,6.0,1.0,2.0,0.0,0,3.0,0.0,0.0,0.0,Morehouse,MO
30715,1600000US2934228,region.place,2013,0.0,2.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,Iberia,MO
30716,1600000US2934228,region.place,2014,0.0,22.0,2.0,8.0,0.0,0,10.0,1.0,0.0,1.0,Iberia,MO
30732,1600000US2979126,region.place,2013,0.0,8.0,1.0,3.0,0.0,0,4.0,0.0,0.0,0.0,Wheaton,MO
30733,1600000US2979126,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Wheaton,MO
30741,1600000US2932536,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Holcomb,MO
30742,1600000US2932536,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Holcomb,MO
30747,1600000US2971224,region.place,2013,0.0,2.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,Sturgeon,MO
30759,1600000US2970738,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Stewartsville,MO
30760,1600000US2970738,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Stewartsville,MO
30766,1600000US2957080,region.place,2013,0.0,12.0,0.0,4.0,2.0,0,6.0,0.0,0.0,0.0,Perry,MO
30774,1600000US2976102,region.place,2013,0.0,42.0,5.0,16.0,0.0,0,21.0,0.0,0.0,0.0,Vienna,MO
30798,1600000US2914770,region.place,2013,0.0,10.0,2.0,3.0,0.0,0,5.0,0.0,0.0,0.0,Cleveland,MO
30799,1600000US2914770,region.place,2014,0.0,14.0,3.0,4.0,0.0,0,7.0,0.0,0.0,0.0,Cleveland,MO
30805,1600000US2960284,region.place,2013,0.0,8.0,0.0,1.0,2.0,1,3.0,0.0,0.0,1.0,Puxico,MO
30820,1600000US2904114,region.place,2014,0.0,14.0,2.0,3.0,1.0,1,6.0,0.0,0.0,1.0,Bella Villa,MO
30849,1600000US2980767,region.place,2013,0.0,14.0,1.0,5.0,1.0,0,7.0,0.0,0.0,0.0,Wood Heights,MO
30867,1600000US2935186,region.place,2014,0.0,6.0,1.0,1.0,1.0,0,3.0,0.0,0.0,0.0,Indian Point,MO
30868,1600000US2904996,region.place,2013,0.0,54.0,15.0,8.0,3.0,0,26.0,0.0,1.0,1.0,Bertrand,MO
30879,1600000US2905734,region.place,2013,0.0,4.0,0.0,2.0,0.0,0,2.0,0.0,0.0,0.0,Birch Tree,MO
30887,1600000US2941906,region.place,2013,0.0,18.0,3.0,5.0,0.0,0,8.0,1.0,0.0,1.0,Liberal,MO
30897,1600000US2976840,region.place,2014,0.0,2.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,Walnut Grove,MO
30905,1600000US2951680,region.place,2013,0.0,8.0,3.0,1.0,0.0,0,4.0,0.0,0.0,0.0,New Bloomfield,MO
30906,1600000US2951680,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,New Bloomfield,MO
30912,1600000US2952760,region.place,2013,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,Norborne,MO
30935,1600000US2930322,region.place,2014,0.0,22.0,1.0,9.0,1.0,0,11.0,0.0,0.0,0.0,Hardin,MO
30941,1600000US2960356,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Queen City,MO
30947,1600000US2960428,region.place,2013,0.0,10.0,0.0,5.0,0.0,0,5.0,0.0,0.0,0.0,Qulin,MO
30948,1600000US2960428,region.place,2014,0.0,2.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,Qulin,MO
30956,1600000US2941402,region.place,2013,0.0,6.0,0.0,3.0,0.0,0,3.0,0.0,0.0,0.0,Leeton,MO
30964,1600000US2940196,region.place,2013,0.0,26.0,5.0,7.0,1.0,0,13.0,0.0,0.0,0.0,Lake Tapawingo,MO
30965,1600000US2940196,region.place,2014,0.0,16.0,1.0,5.0,2.0,0,8.0,0.0,0.0,0.0,Lake Tapawingo,MO
30981,1600000US2925894,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Freeman,MO
30982,1600000US2925894,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Freeman,MO
30990,1600000US2929152,region.place,2013,0.0,46.0,8.0,12.0,3.0,0,23.0,0.0,0.0,0.0,Greendale,MO
30991,1600000US2929152,region.place,2014,0.0,24.0,1.0,10.0,1.0,0,12.0,0.0,0.0,0.0,Greendale,MO
30999,1600000US2941114,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Leasburg,MO
31009,1600000US2919828,region.place,2013,0.0,14.0,1.0,6.0,0.0,0,7.0,0.0,0.0,0.0,Doolittle,MO
31010,1600000US2919828,region.place,2014,0.0,8.0,1.0,3.0,0.0,0,4.0,0.0,0.0,0.0,Doolittle,MO
31018,1600000US2911350,region.place,2013,0.0,12.0,5.0,1.0,0.0,0,6.0,0.0,0.0,0.0,Cardwell,MO
31030,1600000US2926254,region.place,2013,0.0,8.0,3.0,1.0,0.0,0,4.0,0.0,0.0,0.0,Galena,MO
31031,1600000US2926254,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Galena,MO
31049,1600000US2931024,region.place,2014,0.0,30.0,4.0,10.0,0.0,0,14.0,1.0,0.0,1.0,Hawk Point,MO
31073,1600000US2910144,region.place,2013,0.0,8.0,0.0,4.0,0.0,0,4.0,0.0,0.0,0.0,Butterfield,MO
31074,1600000US2910144,region.place,2014,0.0,12.0,2.0,4.0,0.0,0,6.0,0.0,0.0,0.0,Butterfield,MO
31079,1600000US2958916,region.place,2013,0.0,14.0,1.0,6.0,0.0,0,7.0,0.0,0.0,0.0,Polo,MO
31080,1600000US2958916,region.place,2014,0.0,4.0,2.0,0.0,0.0,0,2.0,0.0,0.0,0.0,Polo,MO
31087,1600000US2925120,region.place,2013,0.0,38.0,3.0,16.0,0.0,0,19.0,0.0,0.0,0.0,Foristell,MO
31096,1600000US2901630,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Arbyrd,MO
31104,1600000US2951716,region.place,2013,0.0,4.0,0.0,2.0,0.0,0,2.0,0.0,0.0,0.0,Newburg,MO
31105,1600000US2951716,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Newburg,MO
31111,1600000US2940592,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Lanagan,MO
31128,1600000US2943274,region.place,2013,0.0,12.0,1.0,4.0,1.0,0,6.0,0.0,0.0,0.0,Linn Creek,MO
31140,1600000US2977200,region.place,2013,0.0,6.0,2.0,1.0,0.0,0,3.0,0.0,0.0,0.0,Washburn,MO
31141,1600000US2977200,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Washburn,MO
31151,1600000US2958448,region.place,2014,0.0,8.0,2.0,2.0,0.0,0,4.0,0.0,0.0,0.0,Pleasant Hope,MO
31159,1600000US2919072,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Delta,MO
31160,1600000US2919072,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Delta,MO
31165,1600000US2929476,region.place,2013,0.0,22.0,5.0,5.0,1.0,0,11.0,0.0,0.0,0.0,Greenville,MO
31166,1600000US2929476,region.place,2014,0.0,14.0,2.0,2.0,1.0,0,5.0,0.0,2.0,2.0,Greenville,MO
31182,1600000US2956414,region.place,2014,0.0,24.0,4.0,7.0,1.0,0,12.0,0.0,0.0,0.0,Pasadena Park,MO
31187,1600000US2931168,region.place,2013,0.0,6.0,0.0,3.0,0.0,0,3.0,0.0,0.0,0.0,Hayti Heights,MO
31196,1600000US2923428,region.place,2013,0.0,2.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,Fair Play,MO
31205,1600000US2944282,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Lowry City,MO
31213,1600000US2932752,region.place,2013,0.0,18.0,2.0,6.0,1.0,0,9.0,0.0,0.0,0.0,Holt,MO
31232,1600000US2901270,region.place,2013,0.0,6.0,0.0,2.0,1.0,0,3.0,0.0,0.0,0.0,Annapolis,MO
31233,1600000US2901270,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Annapolis,MO
31250,1600000US2952418,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Niangua,MO
31251,1600000US2952418,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Niangua,MO
31285,1600000US2923518,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Fairview,MO
31286,1600000US2923518,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Fairview,MO
31291,1600000US2933364,region.place,2014,0.0,2.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,Howardville,MO
31314,1600000US2958196,region.place,2013,0.0,22.0,1.0,7.0,3.0,0,11.0,0.0,0.0,0.0,Platte Woods,MO
31315,1600000US2958196,region.place,2014,0.0,12.0,2.0,2.0,2.0,0,6.0,0.0,0.0,0.0,Platte Woods,MO
31327,1600000US2916408,region.place,2013,0.0,4.0,1.0,1.0,0.0,0,2.0,0.0,0.0,0.0,Corder,MO
